Image_name,center_x,center_y,len_a,len_b,angle_in_radian
031479.jpg,111,125,229,240,1.5772084197514804
031480.jpg,106,109,186,223,2.789792802015852
031483.jpg,108,112,185,230,1.0634853112654679
031484.jpg,91,98,136,181,1.2340071163890778
031485.jpg,99,113,181,192,2.8655397613204303
031486.jpg,122,104,223,231,1.5695644816326804
031487.jpg,124,105,146,210,1.2895753041141262
031488.jpg,105,108,144,196,2.0104826248703245
031489.jpg,115,112,195,246,1.2219551140339788
031490.jpg,116,118,157,187,1.4559357868764329
031491.jpg,115,117,201,211,1.9427937252340532
031492.jpg,117,111,216,241,0.07947577598247477
031493.jpg,112,124,201,212,0.6414341330334081
031494.jpg,87,78,175,217,1.412052351592162
031495.jpg,114,116,224,247,0.1717721759001591
031497.jpg,95,129,164,214,0.8804331334759531
003995.jpg,116,113,171,254,2.327898403610253
003996.jpg,110,112,209,237,0.25364700229398296
003997.jpg,103,112,176,194,1.0990914421446911
003998.jpg,121,114,181,204,1.2617058559386651
003999.jpg,115,109,207,220,0.9738291942196232
004000.jpg,116,121,157,226,1.1412578708951608
004001.jpg,106,112,182,195,2.0220117155453865
004002.jpg,132,208,44,280,1.5595813559704093
004003.jpg,117,108,197,215,0.1525826687970523
004005.jpg,107,107,155,250,1.0906124032870694
004006.jpg,51,100,122,195,0.09714622432217881
004007.jpg,114,110,215,230,1.911988008798725
004010.jpg,116,108,156,200,1.6594199362861173
004011.jpg,112,113,219,238,2.6163267391491045
004012.jpg,119,111,197,230,0.8877507012031638
004013.jpg,117,113,158,210,1.794537145245996
004014.jpg,124,120,206,249,0.7227933048611652
004017.jpg,125,118,185,199,1.2477856460788754
004018.jpg,105,107,178,224,1.8447702223592886
004019.jpg,114,103,199,224,1.6947126796840655
004020.jpg,121,124,207,223,1.5928680732772553
033889.jpg,119,113,217,260,0.4197510059985583
033890.jpg,113,105,121,209,1.0254507103672286
033891.jpg,109,114,139,193,2.4896177955408785
033892.jpg,117,120,219,244,2.8087451879134004
033894.jpg,96,109,210,235,1.8060148369120197
033896.jpg,111,101,191,206,0.4460663998094174
033897.jpg,120,105,186,233,0.7068034193602206
033898.jpg,108,125,194,222,0.47525591035820364
033900.jpg,106,112,156,200,1.6226364884679976
033902.jpg,110,121,171,203,1.993904580242636
033904.jpg,107,121,209,240,0.11559029599141564
033905.jpg,113,111,180,225,0.9856373841769256
033907.jpg,120,99,194,209,0.27364241523246136
033908.jpg,111,110,130,156,2.35401069809848
033909.jpg,117,110,204,243,1.3956795035264637
033911.jpg,112,109,194,229,2.73662012769133
033914.jpg,117,79,147,209,1.5930439750672551
033915.jpg,128,110,150,207,2.0411667680018906
012150.jpg,111,124,218,233,0.03025986828040271
012152.jpg,113,107,152,158,2.550906186971308
012153.jpg,115,105,157,210,2.1666145716759098
012154.jpg,115,112,119,176,1.9361822946698768
012156.jpg,94,197,73,189,1.5769821842168779
012157.jpg,111,126,189,232,0.32802344896733643
012158.jpg,109,114,174,191,1.4599795306756094
012159.jpg,113,115,217,230,2.7805372519633904
012161.jpg,123,110,242,249,0.600377909562365
012162.jpg,119,103,191,219,2.9166860363715115
012164.jpg,118,99,175,198,0.5279865665207998
012166.jpg,113,122,187,218,1.1105448990447948
012168.jpg,103,120,205,209,2.090241636357108
012169.jpg,53,36,76,127,1.6443531024189941
012170.jpg,91,95,224,232,1.2240506223377077
012171.jpg,113,113,204,244,0.14587864345072538
012172.jpg,115,110,199,237,0.29440639981677985
012173.jpg,106,119,208,241,0.9673244232571048
012175.jpg,128,125,185,263,0.9575114735884896
012176.jpg,122,104,195,219,0.851692298991818
034286.jpg,121,111,224,243,2.7287126697826665
034287.jpg,172,129,81,171,2.993566969668246
034288.jpg,114,85,177,197,2.9508922100447075
034290.jpg,112,118,213,222,2.2862723968239873
034291.jpg,115,108,197,234,1.436117207834336
034292.jpg,127,98,159,238,0.9461228646609293
034294.jpg,101,109,200,225,0.6317974846289564
034295.jpg,112,118,136,203,0.760693016650192
034296.jpg,111,101,182,252,2.1743258877702885
034297.jpg,110,106,183,226,1.9838795097931963
034299.jpg,113,121,188,203,1.0208747338242
034300.jpg,130,111,158,196,2.366511309939203
034301.jpg,119,106,198,245,1.0348344916261774
034302.jpg,111,124,222,253,1.043131503423292
034303.jpg,109,109,143,171,2.191671189108029
034304.jpg,114,106,167,207,2.3603855067998025
034305.jpg,103,98,120,229,2.440059297131703
034306.jpg,109,103,175,220,2.2232612064843855
034307.jpg,95,121,210,247,1.9795502751251632
007541.jpg,105,69,89,205,1.549381448995406
007542.jpg,114,107,230,233,0.5957599882321677
007544.jpg,106,106,146,161,0.5827517778876756
007545.jpg,185,81,57,129,2.9807478437611494
007547.jpg,104,121,216,253,0.5251512653557605
007548.jpg,124,108,187,202,2.1624568445820778
007549.jpg,111,104,187,220,2.3580674913869974
007551.jpg,105,100,145,217,1.1450599328254125
007552.jpg,110,108,170,199,2.0400739398485763
007553.jpg,116,129,212,268,1.7001175651163811
007556.jpg,208,98,50,159,3.1181152906840905
007557.jpg,106,115,193,228,2.2596873912422715
007558.jpg,112,112,208,227,1.1930832520242118
007560.jpg,102,115,176,235,1.913144752818201
007561.jpg,120,107,193,237,1.2662143213480603
007564.jpg,114,122,218,229,3.1103361971399694
007565.jpg,116,117,154,230,1.3244503306950954
007567.jpg,91,105,159,201,0.9213221104305391
007568.jpg,108,118,185,191,3.1117591241103986
007569.jpg,110,128,202,220,0.616742501828684
007571.jpg,111,113,168,182,2.706303767106304
007572.jpg,122,124,203,237,2.6904046953985308
027462.jpg,127,115,203,231,1.7836035373906756
027463.jpg,119,98,185,217,0.8417254851912238
027464.jpg,106,116,177,204,1.374110295541803
027465.jpg,127,108,168,196,1.4154875630822552
027466.jpg,97,124,219,273,2.2787393793645894
027468.jpg,120,122,110,147,1.56242667727905
027471.jpg,111,120,160,196,1.1509057045761908
027472.jpg,100,118,159,186,1.7777792040866724
027473.jpg,118,116,175,217,1.4218971260358033
027474.jpg,110,110,187,240,0.9196489128966697
027475.jpg,114,111,142,172,2.119162633688987
027476.jpg,115,114,175,197,1.8361386509502327
027477.jpg,108,115,208,225,1.8146461420049664
027478.jpg,200,47,70,126,3.085368529288258
027480.jpg,114,106,157,180,1.7398424743584937
027481.jpg,114,115,181,198,1.859882995755216
027482.jpg,111,148,164,256,1.5615275940950395
027484.jpg,134,91,193,226,0.9280974585598099
027485.jpg,113,118,165,214,1.6847576503712949
027486.jpg,109,104,169,194,1.5043437996946942
027488.jpg,124,110,171,192,2.2600591685304465
027489.jpg,111,132,204,233,0.7452157896590874
027490.jpg,137,106,147,165,0.01043999718905793
027491.jpg,93,133,162,201,0.9656480965089542
027492.jpg,118,100,185,202,1.618845079182106
027493.jpg,109,112,145,168,1.8080112756231974
026634.jpg,117,106,174,225,1.1049706365671499
026635.jpg,107,117,197,213,1.8360370513546462
026636.jpg,113,105,201,245,2.1376951722406847
026637.jpg,113,121,200,231,0.38187226660311596
026639.jpg,120,114,164,200,1.7579595597801392
026640.jpg,205,170,55,155,0.1471383685806033
026641.jpg,104,125,193,237,0.507101557909694
026643.jpg,108,111,176,209,0.8827255159632661
026644.jpg,109,141,199,259,1.5890541602801527
026645.jpg,117,117,170,213,1.5575054219006925
026646.jpg,106,114,172,224,2.2094412646396373
026647.jpg,113,116,217,232,2.9048775800980997
026648.jpg,110,132,217,230,2.925046497981597
026651.jpg,55,203,56,157,1.6195477542357237
026653.jpg,114,112,160,214,1.0935045962308956
026655.jpg,98,103,176,226,1.945423197336343
026656.jpg,105,116,204,230,0.8393976826614126
026657.jpg,117,104,169,227,2.1490968306575864
026659.jpg,113,107,161,176,3.074290844417965
026660.jpg,137,107,194,227,1.1228012324345302
026661.jpg,133,104,191,227,1.1370407553090203
026662.jpg,122,114,170,203,1.8682471857908278
026663.jpg,108,105,167,205,2.65959032368966
026664.jpg,122,110,163,222,1.5848145409828012
005631.jpg,115,98,210,254,2.180901631975858
005632.jpg,117,109,169,241,1.0671133356184828
005634.jpg,124,124,207,230,2.1648484963990238
005635.jpg,99,106,208,252,0.9822471801092547
005638.jpg,106,118,167,186,1.2647047084841487
005639.jpg,123,128,205,223,1.7960422307360546
005641.jpg,107,126,178,220,0.740833558085362
005642.jpg,121,107,207,239,1.0685724150007099
005643.jpg,94,112,176,210,1.7047718385954584
005644.jpg,97,11,43,361,1.5652726643779633
005645.jpg,108,88,160,232,0.6824508751412908
005646.jpg,117,126,192,232,3.114797790914179
005647.jpg,107,135,206,217,2.4838344749176624
005648.jpg,72,201,63,165,1.5588672293241046
005649.jpg,118,115,163,208,1.8096841402619308
005650.jpg,138,101,162,219,0.959260171739263
005654.jpg,123,113,148,190,2.1877579402022667
005655.jpg,113,118,193,222,0.8347552602491866
005656.jpg,109,118,193,221,0.8732270856193896
005657.jpg,102,115,190,213,2.342845128912214
005659.jpg,112,117,182,210,0.6931687669483146
005660.jpg,178,131,57,133,3.122027474325417
005661.jpg,80,63,153,193,1.7242577888174044
005662.jpg,120,99,204,228,1.431603016628597
005663.jpg,106,109,178,224,1.9746382076525666
005664.jpg,113,118,205,216,2.8976084819027284
005666.jpg,128,106,192,212,1.3056236460009982
005667.jpg,108,80,154,231,1.5860543756282877
005668.jpg,115,118,187,242,2.559080759937306
005669.jpg,71,108,121,168,0.033378891808887055
010105.jpg,118,99,191,213,1.3381721350536742
010106.jpg,124,98,223,258,2.2885712374769436
010108.jpg,109,129,114,160,1.4778534694897305
010109.jpg,107,114,163,262,0.7797878816660601
010110.jpg,116,94,201,232,1.431755748917113
010112.jpg,123,103,149,195,2.0354183347889547
010113.jpg,101,96,110,185,1.029938869173312
010114.jpg,15,75,57,144,3.069538966084936
010115.jpg,119,124,211,226,0.22476904830322234
010116.jpg,112,118,163,178,1.7716511372603456
010117.jpg,113,122,211,254,0.23020079837303434
010118.jpg,116,112,167,223,1.9767664728377037
010120.jpg,116,118,160,209,2.0927696420218656
010121.jpg,115,108,137,154,2.7845402493978884
010122.jpg,108,130,195,212,2.905052549781718
010123.jpg,111,119,213,259,0.42110479064918643
010125.jpg,105,113,149,174,1.8310418932560393
010126.jpg,113,113,210,252,0.31472938156933805
010127.jpg,123,120,220,241,1.4834639509582006
010128.jpg,127,114,149,224,1.172345749247983
010129.jpg,130,105,175,221,2.009662504412635
010130.jpg,117,100,139,192,1.1344115495228397
010131.jpg,114,120,205,247,2.7472554615045612
010132.jpg,103,116,167,257,2.3796968868122943
010133.jpg,111,118,181,215,1.1094651869598493
010135.jpg,52,29,83,135,1.3799117256604316
010136.jpg,96,115,181,209,2.617476159475583
010137.jpg,108,109,156,221,1.4878519083282697
010138.jpg,125,99,209,232,0.8262115065770761
010140.jpg,109,108,151,167,2.378775433075127
010141.jpg,112,107,199,236,0.7160419917607327
010142.jpg,108,101,127,219,0.9308003673291585
010143.jpg,109,123,230,246,0.3570706135558579
007876.jpg,103,93,182,223,2.2183194447656343
007877.jpg,107,99,160,186,1.29807052167537
007878.jpg,115,109,168,212,1.978879558004627
007879.jpg,109,115,173,201,0.6974790931726079
007880.jpg,122,110,187,223,1.0070251643123247
007882.jpg,108,107,129,276,2.3795277760830738
007886.jpg,112,117,209,223,2.8489386803493124
007888.jpg,115,106,213,239,0.41319330470937443
007889.jpg,117,93,147,150,1.9098191304069647
007890.jpg,123,108,122,199,1.0381416050678378
007893.jpg,113,113,181,213,1.7687703959092071
007894.jpg,116,118,185,245,1.571406190684525
007895.jpg,108,106,169,226,1.692273224125553
026972.jpg,159,126,97,118,0.28771943534618627
026973.jpg,124,124,226,255,0.6287637446731926
026974.jpg,117,113,184,236,1.1145871115263444
026975.jpg,99,99,154,216,1.0452409267437164
026978.jpg,128,113,161,193,0.7747710853835961
026979.jpg,113,110,174,186,0.0476973982156441
026980.jpg,124,103,188,243,1.854001404487776
026981.jpg,118,114,217,241,2.3795112644843153
026982.jpg,117,107,180,224,1.5177157978440912
026983.jpg,106,121,156,203,2.3116909378482484
026984.jpg,90,120,144,202,1.5795555967782215
026985.jpg,112,111,128,214,2.167022301638801
026987.jpg,110,113,210,227,0.8322614762044364
026988.jpg,112,111,147,158,2.0264196466236313
026991.jpg,121,101,208,235,1.8898695238392356
026993.jpg,113,118,172,196,1.5604817707349652
026994.jpg,108,117,160,174,2.2964225026866063
026996.jpg,38,32,83,115,1.2172298673118513
026997.jpg,103,107,168,219,1.0710966922399416
026998.jpg,108,116,178,197,1.4110968093930414
026999.jpg,111,112,199,218,2.8712290723571665
027000.jpg,107,111,153,175,2.4098143092638913
027001.jpg,103,105,201,231,2.245892749427879
027002.jpg,140,118,91,128,1.1321129751859922
027003.jpg,114,105,159,225,2.1069914548751068
030769.jpg,106,107,174,218,1.0613087762855733
030771.jpg,157,117,99,163,2.957003632114221
030772.jpg,109,115,177,231,1.435573124023633
030774.jpg,112,100,140,154,1.7619259387496489
030775.jpg,106,125,197,245,0.2616567921675325
030776.jpg,105,107,186,205,1.273710054552197
030777.jpg,141,106,179,209,0.9554435290020433
030778.jpg,126,107,182,202,1.8052554365271836
030782.jpg,113,119,200,229,0.3457459204944595
030783.jpg,111,120,206,237,3.0200486445996666
030784.jpg,188,179,94,142,0.37611108350646116
030785.jpg,121,103,204,234,0.7876189068514381
030787.jpg,124,98,208,245,1.0231085933465585
030788.jpg,122,127,213,247,0.46922704628248224
030789.jpg,103,109,126,156,0.4862662838319455
030790.jpg,60,120,86,153,0.3474955840411279
030791.jpg,112,117,208,244,1.2652483928206886
030793.jpg,115,111,167,189,2.23933178576636
030797.jpg,106,111,145,213,1.214553523574376
030798.jpg,121,107,171,212,1.038602731410585
030799.jpg,101,142,203,217,1.3086593833275797
030800.jpg,129,96,173,218,0.014066597375068065
030801.jpg,129,111,163,203,1.2324339871331682
030802.jpg,108,106,185,235,1.237599720699595
030804.jpg,115,95,148,187,0.6224724926510712
030805.jpg,131,122,225,234,0.7217033396060231
030806.jpg,124,108,101,183,1.3159262178360243
035096.jpg,98,97,172,240,1.8292204242284795
035097.jpg,113,115,216,228,0.6628840314012333
035098.jpg,128,107,191,207,1.5730673374144617
035099.jpg,104,107,173,230,2.237814582893342
035100.jpg,118,102,203,243,2.1014876330082943
035102.jpg,121,130,226,263,1.0638513627572992
035103.jpg,36,34,88,122,0.9879293006110478
035105.jpg,115,113,192,216,1.1965303145811559
035106.jpg,135,105,158,224,1.2709611396750176
035107.jpg,108,116,205,219,1.5810245964355094
035108.jpg,124,194,79,260,1.5647177947648452
035109.jpg,98,108,182,221,1.7282345541151654
035110.jpg,86,114,141,202,0.26042829260143574
035111.jpg,107,110,141,174,1.4838142897996005
035112.jpg,113,126,226,248,1.9122760296706174
035113.jpg,99,115,193,225,1.6107651815928603
035115.jpg,28,159,82,183,3.0283023134500406
035117.jpg,108,123,205,242,3.1264139669568864
035118.jpg,109,110,200,224,0.8744097288804664
035120.jpg,116,113,170,214,1.0953719382082319
035121.jpg,109,101,149,191,1.7355083128424442
035122.jpg,136,89,181,245,2.101639699506538
035123.jpg,111,109,176,196,1.2674715996986867
035124.jpg,125,112,167,198,1.9351190276046628
035125.jpg,111,126,206,221,2.5138855846581167
035126.jpg,97,98,171,198,0.8825392278450152
035128.jpg,108,114,161,185,1.6876668875460972
035129.jpg,121,130,199,209,1.472415560859898
035130.jpg,110,102,160,206,1.024879528892434
035133.jpg,114,98,192,207,2.5066154211983096
031137.jpg,112,111,219,257,1.8882323455591095
031138.jpg,122,100,146,163,0.17956768117449817
031139.jpg,109,111,213,226,1.5998058742330206
031140.jpg,115,116,147,210,1.7390580402594107
031141.jpg,121,112,185,200,1.3048681071997428
031142.jpg,112,115,211,230,0.713061648184825
031144.jpg,206,64,57,174,3.065628912972482
031145.jpg,111,108,181,206,2.726543525074797
031146.jpg,118,98,176,226,2.0995075727378203
031147.jpg,112,111,194,201,1.1164191666192371
031149.jpg,192,77,84,148,3.0197258694755487
031151.jpg,121,106,239,245,2.03225330099145
031152.jpg,120,106,206,237,1.4071719757365373
031153.jpg,131,109,232,237,2.695787742909908
031154.jpg,120,112,164,198,1.9267104959369012
031155.jpg,58,166,41,206,1.5637338899001154
031156.jpg,116,111,201,208,2.9786482075577307
022944.jpg,101,111,188,228,1.7816037697281353
022945.jpg,111,115,157,203,2.0272528165706625
022946.jpg,107,113,172,209,2.030910268853723
022947.jpg,127,114,171,209,1.5732522939521678
022948.jpg,120,119,193,236,1.1577838507235385
022949.jpg,121,108,194,238,1.1357175637214145
022950.jpg,113,122,209,222,2.9924740083568775
022952.jpg,112,116,202,203,1.3480443400565434
022953.jpg,104,102,216,233,1.8633497657042264
022954.jpg,110,107,174,205,1.1757178438202411
022955.jpg,109,107,139,179,1.3727663312976945
022956.jpg,115,114,185,216,2.040330269103497
022957.jpg,111,121,213,236,3.116542694060399
022958.jpg,120,131,214,233,0.8139051057588471
022959.jpg,128,110,172,214,1.4836134874534086
022960.jpg,103,120,245,254,1.7456344502552525
022962.jpg,127,102,182,230,1.2473938950825247
022963.jpg,130,113,166,225,2.1710279622343887
022964.jpg,114,124,207,233,0.17785134043096937
022966.jpg,107,114,178,224,0.913280961835154
022967.jpg,108,113,215,241,2.6890379611271022
022968.jpg,75,113,36,123,0.04285938326610846
022969.jpg,113,125,181,204,0.16081018873447264
022970.jpg,112,104,165,234,2.0468124031967494
022971.jpg,95,111,174,184,0.5244173314488484
022972.jpg,137,105,182,198,1.171855461291299
022975.jpg,117,111,165,203,1.4700444153833456
022976.jpg,126,119,173,194,1.0171569609424496
022977.jpg,121,107,194,230,1.3336543485804637
001075.jpg,125,104,150,178,1.4861416262762206
001076.jpg,120,107,157,248,2.2943447044041267
001077.jpg,116,102,187,217,1.7933548348800554
001079.jpg,130,111,177,189,1.5065219991502703
001081.jpg,106,104,127,216,0.9752430664423464
001082.jpg,113,114,202,236,0.4315794692696588
001083.jpg,101,108,164,203,1.0806644979302147
001085.jpg,110,118,212,239,3.000800115188901
001086.jpg,117,109,177,206,1.8411342085230034
001087.jpg,111,116,205,255,2.642887509964901
001088.jpg,120,116,204,253,1.2059713538035413
001089.jpg,129,194,75,304,1.5339296551927115
001090.jpg,115,114,179,202,1.917075844903267
001091.jpg,115,119,179,239,0.9911878779418414
001092.jpg,111,132,193,212,0.747339460891344
001093.jpg,194,71,85,115,0.06214312882110127
001094.jpg,119,128,202,239,2.9949981524380545
001095.jpg,129,103,199,232,0.9809154664061606
001097.jpg,128,109,147,179,1.4235364348448014
001904.jpg,124,102,165,170,2.4282596292898893
001906.jpg,122,118,212,256,0.9629418587882431
001907.jpg,110,98,125,230,2.241248995435108
001909.jpg,101,115,220,232,1.7829457366014263
001910.jpg,104,109,161,256,0.8660833557323337
001911.jpg,109,108,211,233,3.0216257685972114
001914.jpg,117,108,194,229,1.6162953687544643
001916.jpg,116,114,194,215,2.279738863721696
001917.jpg,25,120,72,278,3.1369632806669085
001918.jpg,99,119,205,220,2.9101935159500067
001919.jpg,109,115,190,220,0.9257180572838786
